#Time Total flux(top) flux(bottom)
14826.56336 3.432049683e-11 0 0
14829.39431 3.432704987e-11 0 0
14832.22527 3.433360291e-11 0 0
14835.05622 3.434015595e-11 0 0
14837.93749 3.434682546e-11 0 0
14840.52834 3.43528227e-11 0 0
14843.11919 3.435881995e-11 0 0
14845.71004 3.43648172e-11 0 0
14848.30089 3.437081445e-11 0 0
14851.53947 3.437831104e-11 0 0
14854.77804 3.438580764e-11 0 0
14857.63726 3.43924261e-11 0 0
14860.28971 3.439856593e-11 0 0
14862.94215 3.440470576e-11 0 0
14865.3532 3.441028681e-11 0 0
14867.76425 3.441586785e-11 0 0
14870.17529 3.44214489e-11 0 0
14872.58634 3.442702994e-11 0 0
14874.99739 3.443261099e-11 0 0
14877.54245 3.443850224e-11 0 0
14880.0875 3.444439349e-11 0 0
14882.63256 3.445028473e-11 0 0
14885.06235 3.445590916e-11 0 0
14887.49213 3.446153358e-11 0 0
14890.52936 3.446856409e-11 0 0
14893.56659 3.447559461e-11 0 0
14896.29862 3.448191867e-11 0 0
14898.9103 3.448796413e-11 0 0
14901.52198 3.449400959e-11 0 0
14903.9185 3.4499557e-11 0 0
14906.31501 3.450510442e-11 0 0
14908.71153 3.451065183e-11 0 0
14911.10805 3.451619925e-11 0 0
14913.50457 3.452174666e-11 0 0
14916.03632 3.45276071e-11 0 0
14918.56806 3.453346753e-11 0 0
14921.09981 3.453932797e-11 0 0
14923.51976 3.454492963e-11 0 0
14925.93971 3.455053129e-11 0 0
14928.96467 3.455753339e-11 0 0
14931.98962 3.456453549e-11 0 0
14934.72411 3.457086524e-11 0 0
14937.32858 3.457689401e-11 0 0
14939.93304 3.458292278e-11 0 0
14942.31923 3.458844628e-11 0 0
14944.70542 3.459396979e-11 0 0
14947.09161 3.459949329e-11 0 0
14949.4778 3.46050168e-11 0 0
14951.86399 3.46105403e-11 0 0
14954.40009 3.461641082e-11 0 0
14956.93619 3.462228133e-11 0 0
14959.47229 3.462815184e-11 0 0
14961.87909 3.463372306e-11 0 0
14964.28589 3.463929427e-11 0 0
14967.29439 3.464625827e-11 0 0
14970.30288 3.465322227e-11 0 0
14973.05848 3.465960088e-11 0 0
14975.65454 3.466561019e-11 0 0
14978.2506 3.46716195e-11 0 0
14981.49567 3.467913113e-11 0 0
14984.74075 3.468664277e-11 0 0
14987.98582 3.46941544e-11 0 0
14991.2309 3.470166604e-11 0 0
14993.91069 3.470786918e-11 0 0
14996.70226 3.471433105e-11 0 0
14999.49383 3.472079291e-11 0 0
15002.2854 3.472725478e-11 0 0
15005.07697 3.473371665e-11 0 0
15007.86853 3.474017851e-11 0 0
15010.80721 3.474698091e-11 0 0
15013.3877 3.475295418e-11 0 0
15015.96819 3.475892745e-11 0 0
15018.54868 3.476490071e-11 0 0
15021.12918 3.477087398e-11 0 0
15024.35477 3.477834054e-11 0 0
15027.58037 3.478580709e-11 0 0
15030.50357 3.479257364e-11 0 0
15033.14777 3.47986944e-11 0 0
15035.79198 3.480481515e-11 0 0
15039.09723 3.481246608e-11 0 0
15042.40249 3.482011702e-11 0 0
